name,ratings,date,helpful,comment,developer_comment
유병후,1,2020-08-16,0,예전에 롯데온 전에 쓰는게 너무편했는데 통합되고 나서 서치가 느리고 결제창에서 멈추고 최악의 앱 1위로 바뀐듯.,
첨단초 5학년안효근,1,2020-08-16,0,롯데닷컴 플래티넘 플러스회원으로 잘쓰고있었는데 롯데온은.. 잘 안들어와지게되네요 기존 롯데닷컴 혜택인..무배도아니고ㅠㅠ,
jung-gon choi,1,2020-08-15,0,정말 개판... UI UX 모두 엉망... 주문부터 결제까지 기획한 사람이 사용안해본 것 같네요....,
라니의사랑방hyeran,1,2020-08-15,0,이전 앱이 좋았는데 앱 불편해서 이용 횟수가 많이 줄었어요,
오문규,5,2020-08-15,0,굿,
gosohan,5,2020-08-15,0,첨엔 읭? 했는데 점점 좋아져요! 이제는 배송도 좋아져서 쿠팡 삭제했읍니다,
KYLE YI,1,2020-08-15,0,되는게 없고 버그덩어리임,
윤몰라,1,2020-08-15,0,옛날 롯데닷컴 이 좋았음,
신옥순,2,2020-08-14,0,"버퍼링이 너무 심해요~ 1가지 주문에 4,5번씩은 클릭을 한듯해요. 인내심없이는 주문하기 힘들겠네요.또 사용하고 싶은 마음이 없네요",
J지니,1,2020-08-14,0,에러가 너무많이나고 결제실패가 계속나서 너무불편해요.게다가 다음화면 로딩시간이 길어요.,
오틸리아,1,2020-08-14,0,과거 롯데닷컴도 다른 앱에 비해 에러자주 발생하고 저절로 꺼지는등 불만이었지만 플레티넘이라 힘겹게 사용했는데 이번 롯데on 바뀐건 앱 한번도 사용한적 없는 안티세력이 만든거 분명 인내심의 한계를 매번 갱신하세요 최악최악 그 어떤 비교도 불가입니다,
Eun Joo Chin,1,2020-08-14,0,롯데닷컴에서 거의 쇼핑을 다했었는데 앱 바뀐다음에는 구입해지지 않네요~~이구..점점 좋아져도 모자랄 판에...이런 경우도 다 있네요..롯데가 왜 점점 맛이 가는건지...,
Alberto Scott,1,2020-08-14,1,최악의 친일기업,
Byoung Gwon Chae,2,2020-08-14,0,상품들이 싸지도 않고 롯데 다른 몰과도 호환이 잘 안됨. 통합 관리가 잘안되는 것 같음. 다소 허접함,
sebastian Lim,1,2020-08-14,0,on으로 모아놓고 카드청구할인같은 건 없애는 센스,
장현선,1,2020-08-14,0,별 하나도 아깝다 거지 같은 앱. 개발자 반성해라,
alxe 가족 hallo,1,2020-08-14,0,"플레티넘혜택을 맘대로 앱개편으로 없애버리더만 장바구니 다없어지고, 99개밖에 안담기고, 하나보고 뒤로돌아가면 또 제자리걸음에 로딩 완전 느려터지고, 진짜 쓰레기앱임. 다시는 돌아보기싫은앱임. 왜 바꿔서 굳이 고객층 다 등돌리게 만든건지 이유가 너무궁금함. 최근에는 전에 앱에 있던 엘포인트 다운도 안받았는데 설마설마하면서 그전ㅣ력드가보니 고대로 다운받기 활성화돼있는데 새앱은 없음,.ㅡ.ㅡ머이런 그지같은 경우가..전에 이력 안찾아봤으면 그 포인트 다 날라갈뻔...정말 잘 있던 앱이랑 등급다없애고 그지같은 앱깔아놓고 돌아가는 모냥새가 지금 울나라 정치돌아가는 꼬라지같음, .쏟아내고싶은 불편함이 한두개가아니지만 요즘 엘x이샵이나 타 쇼핑몰에서 주는 혜택이 쏠쏠해서 하나씩 갈아타는중임...롯데플래티넘 없애준덕에 다른 홈쇼핑서 주는혜택받는 재미가 쏠쏠함.",
이영정,1,2020-08-14,0,이전에 쓰던게 익숙하다보니 아직 좀 어려워요 찾기가 스타일 찾는것도 예전꺼가 더좋아요 별하나도 아까워요,
Jeongah Kim,1,2020-08-14,0,예전에 비해 진짜 불편하고 별로애요,
백윤희,1,2020-08-14,0,예전의 롯데닷컴 돌려놔요 별한개도 아까울 정도로 허접해졌네요. 모든 기능이 불편하고 검색조차 제대로 되지 않는게 대다수인데다 하루사이 앱이 바뀐것도 황당한데 어떠한 사전 통보도없이 참나 할인도 터무니가 없는 할인... 백프로 롯데닷컴 찐이었는데 이젠 쿠팡 신세계 현대로 옮겼네요. 검색할때마다 화가나고 누가 이앱을 개발했는지 혈압제대로 올라갑니다. 저뿐만이아니라 곧 아무도 찾지않을꺼예요. 전체적으로 대대적인 수정 또는 재개발이 절실히 필요하다고봅니다. 이건 아니예요.,
김수정,1,2020-08-14,1,업데이트되고 검색할때 상품상세페이지보고 뒤로가기하면 자꾸첫페이지로넘어가서 너무너무불편함! 제가보던페이지로가야지왜 1페이지로가는지 상품볼때마다 이렇게 변해버림 너무짜증나요,
김은아,1,2020-08-14,0,너무너무허접함,
한용운,5,2020-08-14,0,굿,
Ocinus Orca,5,2020-08-14,0,좋아요 편리함,
고슴도치,1,2020-08-14,0,아정말ㅠㅠㅠㅠ 저 예전 롯데닷컴 vip인데 정말 롯데온 앱은 정말 ㅠㅠ 요즘은 롯데에서 쇼핑 안해요ㅠㅠ 얩도 삭제해야할듯ㅠㅠ,
셸팀,1,2020-08-14,0,겁나 느림. 짜증.,
박희선,1,2020-08-14,0,플래티넘 혜택 없애려고 만든 쓰레기앱,
전투스머프,1,2020-08-14,0,앱이 엉망임,
Y Mr,1,2020-08-13,0,상품 검색 구분 구림 SSG 따라만 해도 이렇게는 안 만들듯,
박경희,1,2020-08-13,0,한동안 안들어왔다가 들어오는데 롯데앱은 옛날에도 문제가 있더니만지금도 여전하네요. 다른 쇼핑앱은 여러 창을 보더라도 홈으로 돌아가 핸드폰 뒤로가기 버튼을 누르면 종료하시겠냐는 팝업창이 뜨고 종료 누르면 종료가 되는데 이 앱은 그동안 열었던 모든창이 그대로 뒤로 가기로 됩니다. 종료가 이렇게 안되는 앱은 처음이네요. 앱을 만들어 시연해보지도 않고 배포하는가 보네요. ㅠㅠ,"Lotteshopping Co., ltd2015년 12월 31일안녕하세요, 고객님. 서비스 이용에 불편을 드려 정말 죄송합니다. 안정적인 서비스 제공을 위해 지속적으로 개선 작업을 진행하고 있으나 불편을 드리게 된 점 사과 드립니다. 문제가 지속될 경우 상세한 오류 내용을 mlotte@lotte.com으로 보내주시면 문제를 해결하는데 큰 도움이 될 것 같습니다. 불편 드려 다시 한 번 사과 말씀 드립니다. "
꿈꾸는밤,1,2020-08-13,0,이거 쓰다가 성질버리기 딱 좋음. 물건을 팔겠다는건지 아닌건지,
배은주,1,2020-08-13,0,롯데 주가가 내려가는 이유를 알게해주는 앱. 이전 앱이 100배는 좋았네요. 이 앱 개발자 질라주세요.,
서울로봇아카데미학원,1,2020-08-12,0,카드 결제시스템 불편함 한 1시간 시도하다가 계속오류나서 그냥 비싸게 다른 사이트에서 주문함 시간이 아까움,
BI TO EUN,1,2020-08-11,0,그좋은 롯데닷컴을 버리고ㅡ.ㅡ 롯데온 이거 기획사람제발 집에보내주세요 이런사람때문에 대한민국이 후퇴합니다 진짜쓰래기 앱이에요,
이수정,1,2020-08-10,0,결제 좀 되게해라 계속 오류나냐 사란거냐 말란거냐 짜증,
KAZ,1,2020-08-09,0,겁나불편히고 버벅거리고 결제도 계속오류나면서 안됨.,
이순남,2,2020-08-09,2,같은카든데 할부하려면 카드를 다시 등록해야하네요 당췌 제대로 실행되는게 별로없음,
한가해,5,2020-08-09,0,♡♡♡♡,
김또깡,3,2020-08-08,0,예전이 더 좋은 것 같아요,
yong won Choi,5,2020-08-08,0,초기보다 안정되고 가격메리트도 있음,
김혜경김혜경,1,2020-08-07,0,별한개도 아깝습니다. 십년넘게 사용하던 앱인데... 이젠 굿바이 합니다.,
친펄프빙고,1,2020-08-06,1,최악의 쇼핑앱,
케로로,1,2020-08-04,0,기분나쁜 가격이 다름 찾기 어려움,
Yoon Joo Park,1,2020-08-04,0,"예전 앱과 비교했을때 현재의 앱에서는 결품된 상품의 개별취소가 안되고, 그래서 결국 고객센터로 전화하여 상담원에게 결품으로 인한 취소를 요청했더니 마찬가지로 결제수단으로의 개별취소가 안된다는 다소 황당한(?) 얘기를 전해들었음. 대신 포인트로 적립해준다는데 포인트 적립이 시간이 오래 걸린다고, 결품상품에 대한 취소금액만큼의 포인트 적립 부분은 열흘 후에 확인해보라는 더 황당한(?) 안내를 받았음.. 이*트 앱에 비해, 그리고 예전 앱에 비해 현저히 비효율적이고 사용자 편의성을 고려하지 않은 앱이라 생각됨.",
Hyunjin Ji,1,2020-08-04,0,"여태껏 로그인이 안되는 앱은 처음 봅니다. 5월부터 6월, 7월, 이젠 좀 되려나해서 8월인 지금 다시 깔아도 역시 안되네요. 또 삭제했습니다.",
YUNSEOK CHOI,1,2020-08-04,0,정말 안타깝네요 비밀번호 틀려서 본인 인증 후 신규로 비밀번호 설정해도 로그인이 안 됩니다. 3번이나 했는데.. 비밀번호 변경한게 업데이트가 안되나요? 이런 기본적인 시스템도 구축이 안되면서 어떻게 쿠팡을 잡을 수 있는지.. 회사 경영진은 신규 어플을 써보기는 하는건지 궁금하네요. 롯데 주주로써 기대하고 설치했는데 너무 안타깝습니다,
안델,1,2020-08-03,0,롯데 실망 이마트 가야겟다,
남일영,1,2020-08-03,0,설치가 안되네요ㅡㅡ,
이도연,1,2020-08-02,1,결제안된다고 상담원통화하니 자기들도 모르겠다고 장바구니 다시넣고 주소도 다시등록하고 앱 다시 깔아보라 하네요. 앱다시까는데 롯데ON 롯데 ON두가지..; 설명상 차이도 불명확. 대기업이...,
김현중,5,2020-08-01,0,제품질이 싸고좋아요,
박중회,1,2020-07-31,2,최악,
js Lee,1,2020-07-31,2,왜이리 복잡하게 만든거임.롯데마트 앱이 나았다. 앱 책임자 매일 쇼핑 좀 해보라고요.이딴 앱으로 쇼핑하기 쉬운지... 앱 만들기 어려우면 지마켓 따라하기라고 하라고요. 아오...주가 내려가서 짜증나는데 앱도 뭐 이런지.,
Seobin Jang,1,2020-07-31,2,정말 어이가 없네요. 롯데온 설치하면 하나로 다 될것처럼 광고하더니 롯데홈쇼핑 어플은 따로 또 설치해야 어플로 주문시에 혜택이 적용되네요. 이럴거면 기존처럼 따로 이용하게 놔두지 왜 번거롭게 롯데온을 또 설치하라고하나요? 정말 화가나네요.,
SUNGMIN LEE,1,2020-07-30,3,"검색, 속도, 결제 모든 면이 최악.... 왜 개편했는지 모를 정도..",
Google 사용자,1,2020-07-30,2,또 조~ㅈ됐네 엡 먹통~ 역쉬 쪽발이 이제 골로 갈때가 되엇나 보다,
김현진,1,2020-07-30,48,"너무 버벅 거려요. PC로는 결제도 안되서, 결제하다 답답해서 다른 사이트에서 구입했어요. 롯데온에서 구입했는데 자기마음대로 계속 결제 취소가 되요.나중에 알아보니 물건이 품절되었대요. 롯데닷컴때가 훨씬 좋아요. 롯데온은 다~자기 마음대로고요 기준도 없어요",
강성희,1,2020-07-28,3,앱을 빨리 수정해야할듯... 상품 주문하고싶어도 장바구니에 담을수 없다하고 바로 구매하기 누르면 구매할수 없다하고 앱 지우고 다시 깔고 장바구니에 겨우 담아서 다른상품도 담으려하니 또 담을수 없다나 뭐래나. 씨름하다 깔고 지우고 다시깔고 결재를 하려해도 계속 오류 그래서 또 앱지우고 다시 깔고 3시간을 씨름하다 겨우 주문... 중간에 포기하려다 오기로 주문완료. 롯데 장사하려면 앱 빨리 손봐야할듯... 생각해보니 몇달전에도 주문하려다 앱 너무 느려서 쇼핑검색하다 중도 포기한듯,
강동식,1,2020-07-28,1,로그온이 안되네요. 결국 삭제했습니다. (노트3 사용중),
와샌즈,1,2020-07-28,1,제대로좀 만들세요,
황귀순,5,2020-07-27,1,좋다,
문무,1,2020-07-27,2,롯데 앱들은 결제부분이 하나같이 나사가 빠졌다. 매번 결제마다 카드를 삭제하고 다시 등록해서 써야한다. 결제부분은 옆동네 쓱 담당자한테 배워오던가 해라. 나처럼 피해보는 사람이 없길바라며 이글을 남긴다.,
Choi Lisa,1,2020-07-26,0,다른 카드로 결제 불가함.,
SeokMan Oh,1,2020-07-25,2,쓰레기앱. 예전이 훨씬 나음. 너무 느리고 무료배송쿠폰 자동적용하면 결제가 안됨,
DOLL LEE,1,2020-07-25,1,롯데닷컴일때는 여기서만 샀는데 롯데온 으로 바뀌고 나서는 뭐사기가 힘들고 혜택도 많이 없어진거 같아서 잘 안사게되네요ㅠ,
박범희,1,2020-07-25,1,앱때문에 이마트로 갑니다 이젠 굿바이,
이미숙,1,2020-07-24,1,검색하고 조회 누르면 상품이 아무것도 안보여요. 틀은 있는데 하얗게 보입니다. 몇 달전 일인데 아직도 개선이 안되었네요. 두 어번 앱 다시 깔면서 시도해봤는데 계속 안되고...이제 그만하렵니다,
우꾸무꾸,1,2020-07-24,3,0점이 없어서 1점 줍니다,
박혜정,1,2020-07-24,1,진심 롯데닷컴때가 훨씬 나아요. 너무 느리고 상품찾기 너무 어려워요.,
Hee Youg Shin,1,2020-07-23,3,"이거 만든 사람 짤라라,,,, 이런 허접쒸레기 만들어 놓코 꼬박꼬박 월급루팡짓 여직 하고 있다면 분명 낙하산이다 이런거 1인 쇼핑몰에서두 안 쓴다 물건을 팔려는 의지가 한개두 안보인다",
SOYOUNG KIM,1,2020-07-22,49,UI 너무 안좋음. 일단 웹 너무 무겁고 서칭스피드 느리고.특히 검색어 넣으면 키보드에 검색 심볼 눌러도 아예 검색시행 안되거나 계속 버벅거려서 검색어 한번 치면 안먹힘. 아직도 개선안됨. 비슷한 유형상품 보여주기도 롯데담컴때보다 갯수 훨씬 떨어짐. 상품 겨우 검색성공해도 보여지는 상품갯수 너무 적고 속도 너무 느림.수년동안 최고등급이었는데 제 등급은 다 날라감.과거 구매내역찾는것도 별도 창으로 넘어가야하는데 속도 너무 느림.정말 쓰기싫은 앱. 롯데포인트다쓰고 한국가면 이거 다시는 쓰기 싫음.쇼핑 할 맛 전혀 안남.검색어라도 제대로 먹히고 상품빨리보여주어야지 이게 뭔지,
592 1,1,2020-07-22,1,휴대폰 인증도 안 되고 상품 상세보기 누르면 기존채팅 어디갔는지도 안 보임 다시 상담하기 누르면 기존 채팅 가라는데 종료도 할 수 없음 // 대학교 신입생이 만들어도 이것보단 잘 만들겠다 앱 개발자 페이 얼마 받음?,
lsy1581 lee,1,2020-07-20,2,평점봐라 ㅋㅋㅋ 개발비돈 어마어마하게 쳐발랐더니 외주업체만 돈벌었구만?ㅋㅋㅋ,
RON K,1,2020-07-20,2,승질 베리겠어요. 들어가기 꺼려진다능,
김자민,5,2020-07-20,0,롯테 마트 앱설치하기가 너무 어녀워 해택을 받지모하고 있쓰니다,
정영훈,1,2020-07-19,2,무슨 어플에 오류가 이렇게도 많은지 개발업체 바꿔야 되는거 아니예요? 참고 쓰는것도 한계가 있지 구석구석 오류가 넘많아 넘불편해요,
dh tjdrjs,1,2020-07-17,1,아니 뭔 회원가입하는걸 그따구로 만들어요? 비밀번호를 입력하면 뭐라뭐라 ×랄 을하는데 도대체 어쩌라는건지 제발 회원가입 하는거좀 쉽게 만들어요 제발,
hyun jung Ahn,1,2020-07-11,1,앱 사용이 더 불편해졌어요ㅠ,
Kyoungmi Cho,2,2020-07-11,0,8 ★ c 7이번주.집들이ㅡ아시쥬?? 차량번호 알랴 쥬시면 방문 차량 등록 해둘게여.. 저희동이 주차장이 지하2층만 있는 동이라서..방문차량 등록해두면 바로 입주민 주차장입구(지하2층)로 들어 올수 있어요... 방문차량 입구로 들어오시면 한비퀴 돌아서 지하2층으로 다시 내려오셔야 하는 불편함이(?)이 있으니....ㅋㅋ 미리.알랴주세용ㅌ,
양장미,5,2020-07-10,1,짱이야...,
Google 사용자,1,2020-07-09,68,매번 앱으로 보면 사진 몇장 보다보면 사용중지뜨면서 '다시실행' '의견보내기' 만 나오나요. 개선이 안되네요.개선이... 가격구간 필터도 있으나 마나...전혀 구실을 못해요. 일단 보다가 멈추고 다시실행은 수도없이 반복입니다.,
