name,ratings,date,helpful,comment,developer_comment
이아름,5,2020-02-06,11,판매물건이 이상하여 판매회사 대응방침에 굉장히 난처하고 당황스러웠으나 고객상담실 직원분께서 본인 일처럼 너무 친절히 그리고 꼼꼼히 손님편에서 대응해주시고 ssg회사에서도 제식구마냥 든든하게 책임져주고 물심양면으로 도와주셔서 너무너무 감사했습니다~ 직원분도 ssg회사도 너무너무 감사했습니다~ 좋은 회사라 그런지 직원분들도 너무 좋으셨구요~ 왠만한 물건은 이제 믿을수있는 ssg에서 구매하려구요!!! 직원분들도 ssg회사도 복많이 받으시고 더욱더 번창하시길 바라겠습니다. 화이팅!!! 기대안하고 있었는데 너무 뜻밖이라 어벙벙해서 직원분 성함도 못물어 봤네요ㅠㅠㅠ,
최병관,5,2020-02-05,1,완전 좋습니다 ^^ 두말 할 필요가 없어요,
냥집사,1,2020-02-04,4,통합회원 가입하다가 저혈압 치료했습니다. 본인인증까지 다 마치고나면 인증페이지 어쩌고 불러올수 없습니다.. 네...gs 프레시 쓰겠습니다 그냥 ㅜㅜ,
정이깡이,1,2020-02-03,2,"쓱은 무슨..ㅋㅋ 익일배송이라 해놓고 금요일에 주문한거 주말엔 배송 쉰다고 하더라도 월요일 오후4시 넘었으면 택배사에서 출발이라도 해야지 오전 11시부터 오후5시까지 택배사로 이동중이라는게 말이되나요? 요즘 교통편리한 한국에서 6시간동안 택배사로 이동중이라는게 말이안되고, 좀 이상해서 고객센터에 전화했더니 직원이 짜증나는말투로 세게말해서 기분상했고 얘기하고싶지 않아 알겠다고 하고 끊었습니다. 제가 직원인줄알았어요^^ 난장판이네요ㅋㅋㅋ 선물받은 상품권쓴다고 빨리구매하려고 이용했더니 더 느리네요.. 배송받고는 절대로 재설치 안할예정이에요. 대기업이 대기업가치를 못해서 실망했어요",
geunhye seong,1,2020-02-02,4,상품권 10만원 넣어놨는데 결제 5번째 오류에요.. 이렇게 답답한 앱 처음임..,
j j,1,2020-02-01,4,"고객센터 수준이 엄청 낮아요. 이런 큰 곳의 고객센터 운영이 이럴줄은 몰랐네요. 삼일동안 전화먹통, 고객센터 톡 먹통, 이메일 문의 답변없음. 쓱에 매우 놀랐습니다. 상담원이 있긴있나요? 대기업이라고 막나가는듯한 느낌. 막무가내네요. 쓱은 무슨..고객을 쓱 쳐다도 안 본다는걸 표현한건지ㅋ",
NamDong Kim,5,2020-01-31,0,Good,
wooyoung kim,3,2020-01-30,0,주문상품은 번번히 하루지나면 품절이라는 이유로 죄송하다는 말한마디뿐...ㅉㅉ,
박주연,1,2020-01-28,4,"진짜 이마트몰에서 과일 살때마다 판매용으로 인정되지않아서 트럭에서 싸게파는 과일다운 것들만 상품이라고 2ㅡ3번 보내고, 야채나 무같은것도 어디서 굴러다니던것 같은것만 보내길래 인터넷으로 주문한다고 매장에서 못파는 상품 보내주는건가??? 싶은 생각이 들 정도로.. 열받아서 마켓컬리 애용하다가(마켓컬리 생긴후 최초로 이마트 매출에 타격이 갔다죠???) 명절에 소소한 재료들구매도 필요하고 해서 다시 이마트 와서 올만에 경쟁업체도 많이 생겼으니 잘 해서 보내주겠지??? 생각하고 와서 명절연휴 전날 시간맞춰서 주문 다 했더니 메인 요리마다 필요한 당면. 과 동태살 이 빠진 상태로 왔길래 제가 주문을 못한줄 알고 봤더니 이대로 배송괜찮은지 여부 묻지도 않고 임의로 인터넷 상에만 ""품절"" 이라고표기 하고는 배송완료.. 한것도 열받는데 이마트 측에서는 '물류창고에서 바로나가는거라 대체할 상품이 없다.그렇게 할수가 없다.원하면 전제품 반품 도와주겠다' 그런..무책임한.. 이마트는 반품하면 땡이지만",
이충호,1,2020-01-27,24,쓸때마다 세션이 만료 됬다는건 뭐지??? 앱을 항상 지우고 깔아야됨???? 앱을 발로 만들어도 이것보단 나을듯,
ry lee,5,2020-01-25,0,물건이 아주 좋아요,
dal,1,2020-01-21,1,대기업인데 상담 등 시스템이 최악이네요. 설선물 보냈다가 망신만 톡톡히 당했습니다. 다신 이용하고 싶지 않습니다.,
김강준,2,2020-01-21,72,신세계 통합한다는 취지는 좋은데 ui나 ux가 너무 직관적이지않고 손이 많이갑니다. 요새 이런 화면구성 찾기힘든데...뭔가 혜택을 찾을래도 가시성이 떨어지니 앱에 들어가 있을 생각도 안드네요(앱 랜딩 시간도 길고 이미지도 썩 눈을 잡지않아 체감상 시간이 길어보입니다),
은고양이,1,2020-01-16,2,미성년자는 안된다고 하네요..캐시워크에서 쿠폰을 얻어서 이 앱을 깐 후에 쿠폰을 받으려고 제 전화번호로 회원가입을 한 후에 쿠폰번호를 찍었어요.그런데 미성년자는 회원가입을 할 수가 없다고 하네요.그래서 엄마폰번호로 회원가입을 해서 쿠폰번호를 찍어서 사용을 하려는데 쿠폰을 쓸 수가 없다네요.미성년자가 회원가입을 하는게 죄인가요?,
옥옥이,1,2020-01-14,1,느려 답답해 짜증나 지운다,
Dongjae Min,1,2020-01-14,51,"앱 절대 깔지마세요. 앱 광고 수신동의 해서 주는 쿠폰 ""일부 상품 미적용""입니다. 대부분 안될듯",
김대현,5,2020-01-14,0,쓸만해요 끝,
Sangsoo Kang,1,2020-01-13,1,여기도 하나의 백화점인데 고객센터가 서비스가 엉망이네요. 반품제품 수거지를 회사로 오라고 하고 배송지를 집으로 해달라고 했는데 반품회수한다고 집으로 갔네요. 구구절절 다털어 놓을려고 하니 손아프네요. 신경많이 쓰셔야 겠습니다.,
류재연,1,2020-01-12,0,업데이트좀제발그만,
강윤애,5,2020-01-12,5,배송아저씨들도 친절하시구 상품컬리티도 조아요 ㅇ,
altagracia seeley,5,2020-01-12,0,ㅔㅛ낌원,
Egg,1,2020-01-11,4,진짜 더럽...관리 하나도 안하고 문의도 안받음..,
윤여진,2,2020-01-10,1,장바구니좀 편안하게 들어가자ㅡㅡ,
shalonda balli,5,2020-01-09,0,gGisy리애화,
박유미,5,2020-01-09,3,넘 편하고 좋아요,
읍내박대표,5,2020-01-09,0,굿,
주선아,3,2020-01-07,7,상품권 전환하려는데 전환하기 누르면 아무 화면이 안뜨네요,
쿤TV,2,2020-01-07,17,장바구니 상품 중에 품절 상품 한번에 삭제하는게 전에 있었는데 지금은 없네요 일일이 지우기 귀찮으니까 원래대로 다시 추가하세요,
whats what,1,2020-01-07,37,장바구니 들어가는데 14번만에 들어가고 결제는 당연히 안넘어가고.. 아침부터 시간날때마다 클릭하는데. 업데이트 확인했고 웹뷰 확인했고. 근데 작업에 실패했습니다 계속 뜸. 물론 장바구니 들어가는거 조차 힘듬..,
방랑짚시,4,2020-01-07,0,편리합니다,
윤재식,5,2020-01-06,0,매우 좋습니다.,
윤영희,5,2020-01-03,49,신세계 이마트 트레이더스 등 모든 쇼핑을 쉽고 빠르고 다양하게 선택할수 있다는 점에서 편리한앱,
minimalist lee,5,2020-01-01,0,좋아요,
아바구,1,2019-12-31,8,상품권 전환이 안됨 화면이 안넘어감 빨리 고쳐주셈,
자유로운영혼,5,2019-12-29,3,배송 정확하고 상품 하자없이 포장 깔끔하고 편해서 좋아요,
Siciliankiss,1,2019-12-29,2,로그인이 왜 안되는거야,
조현정,1,2019-12-27,36,아진짜... 돌아버리겠네요.. 무슨 로그인 개미지옥입니까?? 인증번호 지금 몇번짼지.. 비번 찾기도 어렵고 분명 통합로근인하라해서 뭔가 가입한것같은데 나중보면 비번 틀렸다하고 ... 아 .. 짜증나서.. 딴앱에서 시켜야겠네요 ..,
흑아,1,2019-12-26,17,네트워크 불안정하다고 재시도 계속 눌러도 계속 불안정뜨네요 닫기 누르고 조회 검색 다되는데 로그인하려면 또 불안정하다고 안됨,
김지민,1,2019-12-25,19,업데이트 하고나서 로딩 엄청 길어요 한번도 안생긴적이 없음 계속 오류나서 결제까지 너무 힘들어요,
별을보려면 어둠이필요하다,5,2019-12-25,0,굿입니다,
이태훈,4,2019-12-24,1,가격좋고 배송도 빠르고 ~~,
진수,1,2019-12-23,50,뭔세션만료됐다고 포인트도못쓰고 고객센터에서도 왜이런지 이유도 모르고 카드등록하고 결제하려해도 오류나고 ㅋㅋㅋ장난하나,
Sang Man Lee,1,2019-12-23,66,"1. 대화창이 많다 ㅡ 타 사이트보다 손가락을 더 많이 놀려야 된다. (예: 종료하시겠습니까?) 2. 앱이 어무 무겁다 ㅡ 페이지를 이동하려면 시간이 많이 걸린다. ※ 좀더 가볍게, 간단하게, 못 만드냐? 수영선수가 양복입고 풀에 뛰어드는 듯하구나...",
iMax,1,2019-12-22,3,업데이트 짜증,
thang nguyen,1,2019-12-20,0,Gm ෆ╹b .̮ ╹ෆෆ╹ .̮ ╹ෆෆ╹ .̮ ╹ෆ꒰⑅ᵕ༚ᵕ꒱˖♡ෆ╹ .̮ ╹ෆෆ╹ .̮ ╹ෆ .ෆ╹ .̮ ╹ෆ,
미스티오스,1,2019-12-19,9,네트워크 오류 장난하나 ㅋㅋㅋ lte 랑 와이파이 둘다잡아도 네트워크 오류떴다하네 재시도 해도 답이안나옴,
prof.J.Y KIM,5,2019-12-19,1,요안에 모든게 있어요. 생활이 편리해지는 느낌...,
김수영,5,2019-12-19,9,결제 할인 배송 모든것이 편리하네요,
신숙이,3,2019-12-18,9,업데이트후 장바구니상품보기가 너무힘더네요ㅠ 편리하라고 했겠지만 오히려 더 불편해젰네요,
악음,1,2019-12-18,1,쓸일없을거같아서 탈퇴했다가 다시가입하려니 탈퇴처리를 한것도아니고 안한것도아니고 뭐어쩌자는건지모르겠네요 ㅋㅋ,
손보라,1,2019-12-17,4,설치하는데 이렇게 오래걸린 어플은 처음입니다,
김동호,1,2019-12-15,0,앱 욕 하고 싶진 않다 이글 질문자 욕 하고 싶다 한국어 영어어 모르고 질문하는 구글 욕 하고 싶다,
이종근,5,2019-12-13,6,농협카드 할인이 자주 있어서 좋네요~,
99 red,5,2019-12-12,1,very nice!,
우주유통,1,2019-12-12,3,로그인 계속 오류남 ㅡㅡ,
차옥수,5,2019-12-12,0,최고입니다,
SANGROK OH,5,2019-12-10,0,그웃,
이대호,1,2019-12-09,26,왜 검색이 안되나요? 가끔 상품검색이 전혀 안될때가 있어요 지금도 그러네요 개선해주세요,
딱한TV,5,2019-12-09,5,가끔 미친가격에 판매한다.,
Lisa youngmee Lee,5,2019-12-03,3,편리하게잘되어있습니다,
리을,1,2019-12-02,1,제시간에 안올거면 시간선택 왜만들어놨죠? 분명 6시이후에 배달해달라고 했는데 5시에 왔네요.그동안 제 물건들은 밖에 방치되어 있었구요ㅎ 없어지면 여기서 책임질껀가봐요?,
정슬기,5,2019-12-01,0,좋아요,
차승준,3,2019-11-30,0,할만해요,
권용욱,4,2019-11-29,0,굿,
이영근,5,2019-11-29,0,"무척 재미없네,,,,,",
Kate Kim,5,2019-11-17,7,쇼핑이 정말 편리해요,
구름,5,2019-11-16,84,문의도 빨리 빨리 해주시고 물품도 이것저것 많아서 좋네요 ~ 가끔 로딩이 느려서 조금 답답하긴 하지만 그래도 괜찮습니다 ㅎㅎ,
안경숙,5,2019-11-14,0,좋으요,
임씨,1,2019-11-13,10,회원가입만5번했는데 로그인이 안되요 그냥 웹사이트에서는 되는데 이거 버그아니야?,
이재현,4,2019-11-13,0,Ok,
_죠스,1,2019-11-12,1,최악임. 결제방법이 진심 분노조절장애ㅋㅋㅋㅋㅋㅋㅋ 서비스 진짜 뭣같다 카카페 이벤트에 속았음요;;;;; 캐시 받으려고 뭔 짓이냐 진짜,
신아영,1,2019-11-11,27,결제를 세번은 했나보네요 비밀번호 치고나니까 어플 시작화면으로 가면서 결제가 되지 않았네요 덕분에 구매하려고 했던 제품 지나갔고 돈 아꼈습니다 감사합니다,
임S2,1,2019-11-06,2,앱알림확인했는데 자꾸 아이콘숫자가 안사라짐,
이창화,1,2019-11-03,1,회원가입 sns 시간 초가 라고 해서 다시해도 안되네 회원가입이 어려워서 사용안합니다,
얼짱에이포,1,2019-11-02,144,앱 이용하면서 이렇게 운영을 뭐같이 하는 쇼핑물은 처음이네요 구멍가게도 아니고 매번 물품 구매 결재 후 몇일 지나면 반품되었다고 문자만 오고 한두번도 아니고 고객센터 전화하면 연락 안되고 그래도 신세계 이미지가 있는데 사이트에 있는 제품들 관리는 하고 있는지 의문 입니다 최악이네요 운영이 안되면 접던지 사이트 관리 톡바로 하세요,
Derick Lee,1,2019-11-01,20,처음으로 댓글 남길정도로 최악이네요. 말만 통합이지 배송비가 다 제각각 있어서 보기도 힘들고 합쳐놓은 이유를 모르겠네요.. 사용하다보면 욕이 절로나오는 최악의 서비스네요!!,
Charles Ahn,1,2019-11-01,0,로그인이 안됨,
조규범,1,2019-11-01,5,오늘 앱이 강제초기화 되어서 다시 인증했더니 기존 카드도 다시 등록하라고 해서 다시 등록하는데 카드가 안보임 아침부터 지금오후 3시까지 계속 이상태임,
keon moon,5,2019-10-30,6,물품 품질 및 가격이 괜찮네요..인터페이스는 개선 필요,
KS P,1,2019-10-30,15,어플 설치후 계속 네트워크 오류 떠서 로그인을 할 수 없네요. 어제도...오늘도...,
ᄆᄌ,2,2019-10-28,2,제가 어묵이랑 떡을 주문 했는데 유통기한이 11윌5일이더라구요. 유통기한이 너무 짧아요. 이런점에서 정말 실망했어요. 다음부터는 유통기한이 여유가 있으면 좋겠습니다.,
만찢남민희,1,2019-10-26,0,다운오래걸려요,
개비스콘,1,2019-10-26,10,결제 진행이 안됩니다 결제하기 누르면 500 ERROR라고 뜨고 결제가 안되네요...앱도 몇번 껐다 키고 했는데도 안돼요,
김소영,1,2019-10-26,6,사용 해 보니 포장지도 적당했고 제품도 좋아요,
willy kim,1,2019-10-22,1,적립도안되는 꽝!,
최홍성,2,2019-10-18,0,별로임,
정지연,1,2019-10-16,78,필터에서 브랜드 선택해서 검색하려고 브랜드 선택하면 강제종료 되버리던데 왜 이건 보완하지 않고 업데이트 하신건지... 검색 좀 하려고 브랜드 고르기만하면 꺼져버려서 짜증남... 이 현상 좀 보완해주시면 좋겠어요...,
박귀연,4,2019-10-15,7,휴대폰결제로 구매가능한 상품이 가득 있었습니다. 신기한 외제과자와 아이스크림도 맛있고 고기 포장을 잘해 배송해조서 좋은데 그런 상점물품서비스를 연결시켜주는 좋은 프로그램,
윤예림,1,2019-10-14,0,Ssg money 전환 앱도 피씨도 다안됌 어켸씀?,
박은주,2,2019-10-14,5,이마트는 관련된 앱이 왜이렇게 많아요. 복잡,
주순복,1,2019-10-14,0,에공왜이렀게안열려요 못하겠다,
Sola Han,1,2019-10-12,3,사용을 하라고 만든건가요? 중간에 기능이 멈추면 어떻게 해야 하나요??,
가오용짠,1,2019-10-11,0,업데이트가 안돼,
j y,1,2019-10-03,5,로딩이 너무 오래 걸려 주문을 할 수가 없습니다,
김찬일,3,2019-10-03,0,좋아요,
이종번,4,2019-10-02,5,안드로이드 옵션 입력창이 안 되요. 좀 고칩시다.,
james king,1,2019-09-30,0,실행하면 계속 팅김.,
allen kim,1,2019-09-29,7,결제 프로세스가 개판 이네요 ssg pay 결제가 안넘어가요 ... 어떻게 테스트 한거죠??? 경쟁사 개발자 채용햇나봐요... 악명높던 경쟁사 앱 같네요 ... 빨리 개선 바랍니다.,
하루한글,1,2019-09-29,8,비밀번호 재설정 했구만 자꾸 틀렸대 두번이나 재설정했구만 즉시반영이안되나????? 짱나서 삭제함,
강은영,5,2019-09-29,3,"?,,? 아 잠깐 올라갔다고 올라가 세미나 물 줄까 민아 물 줄까 어 민아 물 줄까 자전거 안 될 때는 와서 더우면 근데 오늘 야구 할 때도 있어야 되는 거 아니야 야구 할 때도 써야 되는 거 아니야",
Mj Kim,1,2019-09-27,2,모든 시스템 업데이트를 했으나 ssg는 앱종료되며 정상적인 실행에 실패합니다,
카리스마정,1,2019-09-26,0,설치도 안되고........,
하람,5,2019-09-24,0,앙기모찌,
나정희,5,2019-09-23,0,"캐쉬 받지 못했는데 언제,어떻게 받게되나요?",
김은미,1,2019-09-23,1,"별하나도 아까워요. 너무 욕심부려서 이것저것 다 연계시켜서 매출 올리려다보니, 트레이더스이든.이마트든 다 불안정하고 다 검색되는거 너무 정신없고 불편. 안쓰렵니다.",
tetetoto titi,1,2019-09-23,132,아니 복잡한 앱도 아니고 그냥 쇼핑앱인데 대체 결제랑 장바구니 왜이렇게 에러 많이 나고 로딩이 길어요?; 결제단에서 이렇게 오류나면 당연히 구매 이탈률 일어나는거 아닙니까? 모바일홈페이지도 이래서 어플 다운받았는데 진짜 겁나심하네요 2019년에 이런 어플 처음봄;; 장바구니 버튼 누르고 페이지 뜨기까지 로딩 정확히 55초 걸림;;;; 주문버튼은 안먹어요;; 와 이런 앱이 ㅋㅋㅋㅋ 어플 담당 부서 진짜 양심없는 수준아닙니까 회사 매출을 이렇게 깎아먹네ㅋㅋ 접점별 고객 이탈률 분석좀 해보세요 제발,
